
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
6     ,3      ,64   ,1    ,127      ,32   ,18.661 ,19.123 ,0.976   
6     ,3      ,64   ,1    ,127      ,512  ,24.707 ,24.148 ,1.023   
6     ,3      ,64   ,1    ,127      ,8    ,18.529 ,19.117 ,0.969   
6     ,4      ,32   ,32   ,127      ,128  ,23.974 ,21.967 ,1.091   
6     ,4      ,32   ,32   ,127      ,2    ,17.941 ,19.925 ,0.9     
6     ,4      ,32   ,32   ,127      ,2048 ,23.983 ,22.26  ,1.077   
6     ,4      ,32   ,32   ,127      ,32   ,20.52  ,22.01  ,0.932   
6     ,4      ,32   ,32   ,127      ,512  ,23.984 ,21.988 ,1.091   
6     ,4      ,32   ,32   ,127      ,8    ,18.053 ,19.282 ,0.936   
6     ,4      ,32   ,8    ,127      ,128  ,20.73  ,19.44  ,1.066   
6     ,4      ,32   ,8    ,127      ,2    ,18.688 ,18.886 ,0.99    
6     ,4      ,32   ,8    ,127      ,2048 ,20.72  ,19.496 ,1.063   
6     ,4      ,32   ,8    ,127      ,32   ,18.788 ,18.695 ,1.005   
6     ,4      ,32   ,8    ,127      ,512  ,20.734 ,19.387 ,1.069   
6     ,4      ,32   ,8    ,127      ,8    ,18.634 ,18.765 ,0.993   
6     ,4      ,512  ,1    ,127      ,128  ,25.999 ,26.098 ,0.996   
6     ,4      ,512  ,1    ,127      ,2    ,18.399 ,18.767 ,0.98    
6     ,4      ,512  ,1    ,127      ,2048 ,36.378 ,35.115 ,1.036   
6     ,4      ,512  ,1    ,127      ,32   ,18.732 ,18.795 ,0.997   
6     ,4      ,512  ,1    ,127      ,512  ,36.36  ,36.554 ,0.995   
6     ,4      ,512  ,1    ,127      ,8    ,18.51  ,18.833 ,0.983   
6     ,6      ,512  ,10   ,127      ,128  ,26.89  ,25.781 ,1.043   
6     ,6      ,512  ,10   ,127      ,2    ,18.603 ,18.724 ,0.994   
6     ,6      ,512  ,10   ,127      ,2048 ,37.62  ,37.294 ,1.009   
6     ,6      ,512  ,10   ,127      ,32   ,18.794 ,18.78  ,1.001   
6     ,6      ,512  ,10   ,127      ,512  ,36.728 ,36.833 ,0.997   
6     ,6      ,512  ,10   ,127      ,8    ,18.647 ,18.735 ,0.995   
6     ,7      ,1024 ,1    ,127      ,128  ,26.894 ,25.956 ,1.036   
6     ,7      ,1024 ,1    ,127      ,2    ,18.507 ,18.724 ,0.988   
6     ,7      ,1024 ,1    ,127      ,2048 ,53.117 ,53.162 ,0.999   
6     ,7      ,1024 ,1    ,127      ,32   ,18.808 ,18.759 ,1.003   
6     ,7      ,1024 ,1    ,127      ,512  ,36.775 ,36.777 ,1.0     
6     ,7      ,1024 ,1    ,127      ,8    ,18.602 ,18.737 ,0.993   
7     ,2      ,16   ,16   ,127      ,128  ,18.726 ,18.914 ,0.99    
7     ,2      ,16   ,16   ,127      ,2    ,18.737 ,19.44  ,0.964   
7     ,2      ,16   ,16   ,127      ,2048 ,18.737 ,19.228 ,0.974   
7     ,2      ,16   ,16   ,127      ,32   ,18.751 ,18.874 ,0.993   
7     ,2      ,16   ,16   ,127      ,512  ,18.739 ,18.986 ,0.987   
7     ,2      ,16   ,16   ,127      ,8    ,18.644 ,18.694 ,0.997   
7     ,2      ,16   ,4    ,127      ,128  ,18.536 ,18.745 ,0.989   
7     ,2      ,16   ,4    ,127      ,2    ,18.421 ,19.233 ,0.958   
7     ,2      ,16   ,4    ,127      ,2048 ,18.531 ,19.154 ,0.968   
7     ,2      ,16   ,4    ,127      ,32   ,18.527 ,18.688 ,0.991   
7     ,2      ,16   ,4    ,127      ,512  ,18.519 ,18.915 ,0.979   
7     ,2      ,16   ,4    ,127      ,8    ,18.531 ,18.726 ,0.99    
7     ,6      ,1024 ,1    ,127      ,128  ,24.963 ,23.054 ,1.083   
7     ,6      ,1024 ,1    ,127      ,2    ,18.623 ,18.72  ,0.995   
7     ,6      ,1024 ,1    ,127      ,2048 ,36.62  ,35.418 ,1.034   
7     ,6      ,1024 ,1    ,127      ,32   ,18.797 ,18.755 ,1.002   
7     ,6      ,1024 ,1    ,127      ,512  ,29.025 ,29.522 ,0.983   
7     ,6      ,1024 ,1    ,127      ,8    ,18.623 ,18.727 ,0.994   
7     ,7      ,1024 ,10   ,127      ,128  ,26.935 ,25.809 ,1.044   
7     ,7      ,1024 ,10   ,127      ,2    ,18.581 ,18.724 ,0.992   
7     ,7      ,1024 ,10   ,127      ,2048 ,53.811 ,53.758 ,1.001   
7     ,7      ,1024 ,10   ,127      ,32   ,18.777 ,18.765 ,1.001   
7     ,7      ,1024 ,10   ,127      ,512  ,36.865 ,36.882 ,1.0     
7     ,7      ,1024 ,10   ,127      ,8    ,18.645 ,18.722 ,0.996   
0.9581475593328628
