strchr-extra/run1/sunil1//bench-strchr0.out
strchr-extra/run1/sunil1//bench-strchr1.out
strchr-extra/run1/sunil1//bench-strchr2.out
strchr-extra/run1/sunil1//bench-strchr3.out
strchr-extra/run1/sunil1//bench-strchr4.out
strchr-extra/run1/sunil1//bench-strchr5.out
strchr-extra/run1/sunil1//bench-strchr6.out
strchr-extra/run1/sunil1//bench-strchr7.out
strchr-extra/run1/sunil1//bench-strchr8.out
strchr-extra/run1/sunil1//bench-strchr9.out
strchr-extra/run1/strchr1//bench-strchr0.out
strchr-extra/run1/strchr1//bench-strchr1.out
strchr-extra/run1/strchr1//bench-strchr2.out
strchr-extra/run1/strchr1//bench-strchr3.out
strchr-extra/run1/strchr1//bench-strchr4.out
strchr-extra/run1/strchr1//bench-strchr5.out
strchr-extra/run1/strchr1//bench-strchr6.out
strchr-extra/run1/strchr1//bench-strchr7.out
strchr-extra/run1/strchr1//bench-strchr8.out
strchr-extra/run1/strchr1//bench-strchr9.out

Results For: strchr
alignment,length ,max_char ,pos       ,rand ,rand-addr ,seek_char   ,sunil1      ,strchr1 ,sunil1/strchr1 
0        ,9      ,127      ,8         ,0    ,1         ,131072      ,0           ,5.137   ,4.539          ,1.132          
0        ,9      ,127      ,8         ,0    ,1         ,262144      ,0           ,5.275   ,4.581          ,1.151          
0        ,9      ,127      ,8         ,0    ,1         ,524288      ,0           ,5.594   ,4.884          ,1.145          
0        ,94     ,127      ,95        ,0    ,1         ,262144      ,0           ,7.352   ,5.954          ,1.235          
0        ,94     ,127      ,95        ,0    ,1         ,524288      ,0           ,7.513   ,6.383          ,1.177          
0        ,95     ,127      ,94        ,0    ,1         ,262144      ,0           ,7.313   ,5.721          ,1.278          
0        ,95     ,127      ,94        ,0    ,1         ,524288      ,0           ,7.551   ,6.359          ,1.188          
1        ,1      ,127      ,0         ,0    ,1         ,131072      ,0           ,6.364   ,5.643          ,1.128          
1        ,1      ,127      ,0         ,0    ,1         ,262144      ,0           ,6.51    ,5.503          ,1.183          
1        ,1      ,127      ,0         ,0    ,1         ,524288      ,0           ,6.889   ,5.869          ,1.174          
1        ,10     ,127      ,9         ,0    ,1         ,131072      ,0           ,6.312   ,5.631          ,1.121          
1        ,10     ,127      ,9         ,0    ,1         ,262144      ,0           ,6.495   ,5.574          ,1.165          
1        ,10     ,127      ,9         ,0    ,1         ,524288      ,0           ,6.848   ,5.809          ,1.179          
1        ,11     ,127      ,10        ,0    ,1         ,131072      ,0           ,6.27    ,5.611          ,1.117          
1        ,11     ,127      ,10        ,0    ,1         ,262144      ,0           ,6.469   ,5.561          ,1.163          
1        ,11     ,127      ,10        ,0    ,1         ,524288      ,0           ,6.787   ,5.805          ,1.169          
1        ,12     ,127      ,11        ,0    ,1         ,131072      ,0           ,6.3     ,5.678          ,1.11           
1        ,12     ,127      ,11        ,0    ,1         ,262144      ,0           ,6.409   ,5.538          ,1.157          
1        ,12     ,127      ,11        ,0    ,1         ,524288      ,0           ,6.835   ,5.846          ,1.169          
1        ,126    ,127      ,127       ,0    ,1         ,524288      ,0           ,8.173   ,6.925          ,1.18           
1        ,127    ,127      ,126       ,0    ,1         ,524288      ,0           ,10.076  ,8.955          ,1.125          
1        ,13     ,127      ,12        ,0    ,1         ,131072      ,0           ,6.368   ,5.641          ,1.129          
1        ,13     ,127      ,12        ,0    ,1         ,262144      ,0           ,6.421   ,5.581          ,1.15           
1        ,13     ,127      ,12        ,0    ,1         ,524288      ,0           ,6.839   ,5.836          ,1.172          
1        ,14     ,127      ,13        ,0    ,1         ,131072      ,0           ,6.395   ,5.62           ,1.138          
1        ,14     ,127      ,13        ,0    ,1         ,262144      ,0           ,6.503   ,5.543          ,1.173          
1        ,14     ,127      ,13        ,0    ,1         ,524288      ,0           ,6.88    ,5.817          ,1.183          
1        ,15     ,127      ,14        ,0    ,1         ,131072      ,0           ,6.403   ,5.571          ,1.149          
1        ,15     ,127      ,14        ,0    ,1         ,262144      ,0           ,6.474   ,5.513          ,1.174          
1        ,15     ,127      ,14        ,0    ,1         ,524288      ,0           ,6.868   ,5.763          ,1.192          
1        ,158    ,127      ,159       ,0    ,1         ,524288      ,0           ,10.078  ,9.132          ,1.104          
1        ,159    ,127      ,158       ,0    ,1         ,524288      ,0           ,10.118  ,9.175          ,1.103          
1        ,16     ,127      ,15        ,0    ,1         ,131072      ,0           ,6.394   ,5.608          ,1.14           
1        ,16     ,127      ,15        ,0    ,1         ,262144      ,0           ,6.51    ,5.521          ,1.179          
1        ,16     ,127      ,15        ,0    ,1         ,524288      ,0           ,6.885   ,5.722          ,1.203          
1        ,17     ,127      ,16        ,0    ,1         ,131072      ,0           ,6.419   ,5.617          ,1.143          
1        ,17     ,127      ,16        ,0    ,1         ,262144      ,0           ,6.443   ,5.545          ,1.162          
1        ,17     ,127      ,16        ,0    ,1         ,524288      ,0           ,6.877   ,5.715          ,1.203          
1        ,18     ,127      ,17        ,0    ,1         ,131072      ,0           ,6.353   ,5.559          ,1.143          
1        ,18     ,127      ,17        ,0    ,1         ,262144      ,0           ,6.454   ,5.477          ,1.178          
1        ,18     ,127      ,17        ,0    ,1         ,524288      ,0           ,6.848   ,5.762          ,1.189          
1        ,19     ,127      ,18        ,0    ,1         ,131072      ,0           ,6.363   ,5.628          ,1.131          
1        ,19     ,127      ,18        ,0    ,1         ,262144      ,0           ,6.488   ,5.477          ,1.185          
1        ,19     ,127      ,18        ,0    ,1         ,524288      ,0           ,6.848   ,5.798          ,1.181          
1        ,190    ,127      ,191       ,0    ,1         ,524288      ,0           ,9.995   ,9.135          ,1.094          
1        ,191    ,127      ,190       ,0    ,1         ,524288      ,0           ,12.276  ,9.538          ,1.287          
1        ,2      ,127      ,1         ,0    ,1         ,131072      ,0           ,6.402   ,5.542          ,1.155          
1        ,2      ,127      ,1         ,0    ,1         ,262144      ,0           ,6.344   ,5.48           ,1.158          
1        ,2      ,127      ,1         ,0    ,1         ,524288      ,0           ,6.832   ,5.791          ,1.18           
1        ,20     ,127      ,19        ,0    ,1         ,131072      ,0           ,6.357   ,5.582          ,1.139          
1        ,20     ,127      ,19        ,0    ,1         ,262144      ,0           ,6.454   ,5.477          ,1.178          
1        ,20     ,127      ,19        ,0    ,1         ,524288      ,0           ,6.885   ,5.755          ,1.196          
1        ,21     ,127      ,20        ,0    ,1         ,131072      ,0           ,6.334   ,5.661          ,1.119          
1        ,21     ,127      ,20        ,0    ,1         ,262144      ,0           ,6.447   ,5.494          ,1.173          
1        ,21     ,127      ,20        ,0    ,1         ,524288      ,0           ,6.838   ,5.763          ,1.187          
1        ,22     ,127      ,21        ,0    ,1         ,131072      ,0           ,6.332   ,5.585          ,1.134          
1        ,22     ,127      ,21        ,0    ,1         ,262144      ,0           ,6.496   ,5.457          ,1.19           
1        ,22     ,127      ,21        ,0    ,1         ,524288      ,0           ,6.777   ,5.711          ,1.187          
1        ,222    ,127      ,223       ,0    ,1         ,524288      ,0           ,12.182  ,9.593          ,1.27           
1        ,223    ,127      ,222       ,0    ,1         ,524288      ,0           ,12.302  ,9.503          ,1.295          
1        ,23     ,127      ,22        ,0    ,1         ,131072      ,0           ,6.339   ,5.656          ,1.121          
1        ,23     ,127      ,22        ,0    ,1         ,262144      ,0           ,6.48    ,5.422          ,1.195          
1        ,23     ,127      ,22        ,0    ,1         ,524288      ,0           ,6.778   ,5.634          ,1.203          
1        ,24     ,127      ,23        ,0    ,1         ,131072      ,0           ,6.294   ,5.575          ,1.129          
1        ,24     ,127      ,23        ,0    ,1         ,262144      ,0           ,6.405   ,5.412          ,1.183          
1        ,24     ,127      ,23        ,0    ,1         ,524288      ,0           ,6.784   ,5.661          ,1.198          
1        ,25     ,127      ,24        ,0    ,1         ,131072      ,0           ,6.231   ,5.47           ,1.139          
1        ,25     ,127      ,24        ,0    ,1         ,262144      ,0           ,6.36    ,5.375          ,1.183          
1        ,25     ,127      ,24        ,0    ,1         ,524288      ,0           ,6.774   ,5.688          ,1.191          
1        ,26     ,127      ,25        ,0    ,1         ,131072      ,0           ,6.24    ,5.544          ,1.126          
1        ,26     ,127      ,25        ,0    ,1         ,262144      ,0           ,6.38    ,5.422          ,1.177          
1        ,26     ,127      ,25        ,0    ,1         ,524288      ,0           ,6.772   ,5.698          ,1.188          
1        ,27     ,127      ,26        ,0    ,1         ,131072      ,0           ,6.257   ,5.597          ,1.118          
1        ,27     ,127      ,26        ,0    ,1         ,262144      ,0           ,6.308   ,5.427          ,1.162          
1        ,27     ,127      ,26        ,0    ,1         ,524288      ,0           ,6.698   ,5.712          ,1.173          
1        ,28     ,127      ,27        ,0    ,1         ,131072      ,0           ,6.198   ,5.513          ,1.124          
1        ,28     ,127      ,27        ,0    ,1         ,262144      ,0           ,6.311   ,5.313          ,1.188          
1        ,28     ,127      ,27        ,0    ,1         ,524288      ,0           ,6.642   ,5.694          ,1.166          
1        ,29     ,127      ,28        ,0    ,1         ,131072      ,0           ,6.248   ,5.547          ,1.126          
1        ,29     ,127      ,28        ,0    ,1         ,262144      ,0           ,6.278   ,5.398          ,1.163          
1        ,29     ,127      ,28        ,0    ,1         ,524288      ,0           ,6.62    ,5.648          ,1.172          
1        ,3      ,127      ,2         ,0    ,1         ,131072      ,0           ,6.295   ,5.647          ,1.115          
1        ,3      ,127      ,2         ,0    ,1         ,262144      ,0           ,6.376   ,5.545          ,1.15           
1        ,3      ,127      ,2         ,0    ,1         ,524288      ,0           ,6.822   ,5.818          ,1.173          
1        ,30     ,127      ,29        ,0    ,1         ,131072      ,0           ,6.232   ,5.526          ,1.128          
1        ,30     ,127      ,29        ,0    ,1         ,262144      ,0           ,6.349   ,5.382          ,1.18           
1        ,30     ,127      ,29        ,0    ,1         ,524288      ,0           ,6.694   ,5.667          ,1.181          
1        ,30     ,127      ,31        ,0    ,1         ,131072      ,0           ,6.225   ,5.404          ,1.152          
1        ,30     ,127      ,31        ,0    ,1         ,262144      ,0           ,6.316   ,5.249          ,1.203          
1        ,30     ,127      ,31        ,0    ,1         ,524288      ,0           ,6.704   ,5.529          ,1.213          
1        ,31     ,127      ,30        ,0    ,1         ,131072      ,0           ,6.201   ,5.398          ,1.149          
1        ,31     ,127      ,30        ,0    ,1         ,262144      ,0           ,6.294   ,5.285          ,1.191          
1        ,31     ,127      ,30        ,0    ,1         ,524288      ,0           ,6.631   ,5.479          ,1.21           
1        ,32     ,127      ,31        ,0    ,1         ,131072      ,0           ,6.276   ,5.398          ,1.163          
1        ,32     ,127      ,31        ,0    ,1         ,262144      ,0           ,6.284   ,5.301          ,1.185          
1        ,32     ,127      ,31        ,0    ,1         ,524288      ,0           ,6.7     ,5.651          ,1.186          
1        ,4      ,127      ,3         ,0    ,1         ,131072      ,0           ,6.378   ,5.684          ,1.122          
1        ,4      ,127      ,3         ,0    ,1         ,262144      ,0           ,6.362   ,5.496          ,1.158          
1        ,4      ,127      ,3         ,0    ,1         ,524288      ,0           ,6.813   ,5.777          ,1.179          
1        ,5      ,127      ,4         ,0    ,1         ,131072      ,0           ,6.271   ,5.543          ,1.131          
1        ,5      ,127      ,4         ,0    ,1         ,262144      ,0           ,6.535   ,5.495          ,1.189          
1        ,5      ,127      ,4         ,0    ,1         ,524288      ,0           ,6.808   ,5.707          ,1.193          
1        ,6      ,127      ,5         ,0    ,1         ,131072      ,0           ,6.295   ,5.642          ,1.116          
1        ,6      ,127      ,5         ,0    ,1         ,262144      ,0           ,6.433   ,5.459          ,1.178          
1        ,6      ,127      ,5         ,0    ,1         ,524288      ,0           ,6.813   ,5.831          ,1.168          
1        ,62     ,127      ,63        ,0    ,1         ,262144      ,0           ,6.244   ,5.427          ,1.151          
1        ,62     ,127      ,63        ,0    ,1         ,524288      ,0           ,6.488   ,5.58           ,1.163          
1        ,63     ,127      ,62        ,0    ,1         ,262144      ,0           ,6.178   ,5.058          ,1.221          
1        ,63     ,127      ,62        ,0    ,1         ,524288      ,0           ,6.561   ,5.434          ,1.207          
1        ,7      ,127      ,6         ,0    ,1         ,131072      ,0           ,6.28    ,5.56           ,1.13           
1        ,7      ,127      ,6         ,0    ,1         ,262144      ,0           ,6.411   ,5.499          ,1.166          
1        ,7      ,127      ,6         ,0    ,1         ,524288      ,0           ,6.777   ,5.777          ,1.173          
1        ,8      ,127      ,7         ,0    ,1         ,131072      ,0           ,6.291   ,5.61           ,1.121          
1        ,8      ,127      ,7         ,0    ,1         ,262144      ,0           ,6.468   ,5.52           ,1.172          
1        ,8      ,127      ,7         ,0    ,1         ,524288      ,0           ,6.755   ,5.847          ,1.155          
1        ,9      ,127      ,8         ,0    ,1         ,131072      ,0           ,6.319   ,5.65           ,1.118          
1        ,9      ,127      ,8         ,0    ,1         ,262144      ,0           ,6.416   ,5.552          ,1.156          
1        ,9      ,127      ,8         ,0    ,1         ,524288      ,0           ,6.813   ,5.763          ,1.182          
1        ,94     ,127      ,95        ,0    ,1         ,262144      ,0           ,7.802   ,6.319          ,1.235          
1        ,94     ,127      ,95        ,0    ,1         ,524288      ,0           ,8.19    ,6.831          ,1.199          
1        ,95     ,127      ,94        ,0    ,1         ,262144      ,0           ,7.858   ,6.168          ,1.274          
1        ,95     ,127      ,94        ,0    ,1         ,524288      ,0           ,8.135   ,6.906          ,1.178          
33       ,1      ,127      ,0         ,0    ,1         ,131072      ,0           ,6.491   ,5.292          ,1.227          
33       ,1      ,127      ,0         ,0    ,1         ,262144      ,0           ,8.253   ,7.021          ,1.176          
33       ,1      ,127      ,0         ,0    ,1         ,524288      ,0           ,12.266  ,9.622          ,1.275          
33       ,10     ,127      ,9         ,0    ,1         ,131072      ,0           ,6.364   ,5.433          ,1.171          
33       ,10     ,127      ,9         ,0    ,1         ,262144      ,0           ,8.217   ,7.0            ,1.174          
33       ,10     ,127      ,9         ,0    ,1         ,524288      ,0           ,12.318  ,9.547          ,1.29           
33       ,11     ,127      ,10        ,0    ,1         ,131072      ,0           ,6.354   ,5.406          ,1.175          
33       ,11     ,127      ,10        ,0    ,1         ,262144      ,0           ,8.271   ,6.951          ,1.19           
33       ,11     ,127      ,10        ,0    ,1         ,524288      ,0           ,12.284  ,9.557          ,1.285          
33       ,12     ,127      ,11        ,0    ,1         ,131072      ,0           ,6.441   ,5.466          ,1.178          
33       ,12     ,127      ,11        ,0    ,1         ,262144      ,0           ,8.296   ,7.002          ,1.185          
33       ,12     ,127      ,11        ,0    ,1         ,524288      ,0           ,12.298  ,9.6            ,1.281          
33       ,126    ,127      ,127       ,0    ,1         ,524288      ,0           ,8.335   ,6.708          ,1.242          
33       ,127    ,127      ,126       ,0    ,1         ,524288      ,0           ,8.317   ,6.897          ,1.206          
33       ,13     ,127      ,12        ,0    ,1         ,131072      ,0           ,6.396   ,5.509          ,1.161          
33       ,13     ,127      ,12        ,0    ,1         ,262144      ,0           ,8.318   ,7.072          ,1.176          
33       ,13     ,127      ,12        ,0    ,1         ,524288      ,0           ,12.234  ,9.701          ,1.261          
33       ,14     ,127      ,13        ,0    ,1         ,131072      ,0           ,6.307   ,5.416          ,1.165          
33       ,14     ,127      ,13        ,0    ,1         ,262144      ,0           ,8.171   ,6.989          ,1.169          
33       ,14     ,127      ,13        ,0    ,1         ,524288      ,0           ,12.319  ,9.504          ,1.296          
33       ,15     ,127      ,14        ,0    ,1         ,131072      ,0           ,6.32    ,5.47           ,1.155          
33       ,15     ,127      ,14        ,0    ,1         ,262144      ,0           ,8.318   ,7.01           ,1.187          
33       ,15     ,127      ,14        ,0    ,1         ,524288      ,0           ,12.309  ,9.586          ,1.284          
33       ,158    ,127      ,159       ,0    ,1         ,524288      ,0           ,8.192   ,6.82           ,1.201          
33       ,159    ,127      ,158       ,0    ,1         ,524288      ,0           ,10.165  ,9.113          ,1.116          
33       ,16     ,127      ,15        ,0    ,1         ,131072      ,0           ,6.325   ,5.379          ,1.176          
33       ,16     ,127      ,15        ,0    ,1         ,262144      ,0           ,8.215   ,6.925          ,1.186          
33       ,16     ,127      ,15        ,0    ,1         ,524288      ,0           ,12.35   ,9.725          ,1.27           
33       ,17     ,127      ,16        ,0    ,1         ,131072      ,0           ,6.27    ,5.492          ,1.142          
33       ,17     ,127      ,16        ,0    ,1         ,262144      ,0           ,8.148   ,6.941          ,1.174          
33       ,17     ,127      ,16        ,0    ,1         ,524288      ,0           ,12.233  ,9.532          ,1.283          
33       ,18     ,127      ,17        ,0    ,1         ,131072      ,0           ,6.334   ,5.569          ,1.137          
33       ,18     ,127      ,17        ,0    ,1         ,262144      ,0           ,8.199   ,7.096          ,1.155          
33       ,18     ,127      ,17        ,0    ,1         ,524288      ,0           ,12.237  ,9.69           ,1.263          
33       ,19     ,127      ,18        ,0    ,1         ,131072      ,0           ,6.299   ,5.454          ,1.155          
33       ,19     ,127      ,18        ,0    ,1         ,262144      ,0           ,8.243   ,7.069          ,1.166          
33       ,19     ,127      ,18        ,0    ,1         ,524288      ,0           ,12.324  ,9.746          ,1.265          
33       ,190    ,127      ,191       ,0    ,1         ,524288      ,0           ,9.997   ,9.126          ,1.095          
33       ,191    ,127      ,190       ,0    ,1         ,524288      ,0           ,10.045  ,9.155          ,1.097          
33       ,2      ,127      ,1         ,0    ,1         ,131072      ,0           ,6.352   ,5.266          ,1.206          
33       ,2      ,127      ,1         ,0    ,1         ,262144      ,0           ,8.282   ,6.746          ,1.228          
33       ,2      ,127      ,1         ,0    ,1         ,524288      ,0           ,12.172  ,9.532          ,1.277          
33       ,20     ,127      ,19        ,0    ,1         ,131072      ,0           ,6.296   ,5.472          ,1.151          
33       ,20     ,127      ,19        ,0    ,1         ,262144      ,0           ,8.165   ,7.041          ,1.16           
33       ,20     ,127      ,19        ,0    ,1         ,524288      ,0           ,12.199  ,9.561          ,1.276          
33       ,21     ,127      ,20        ,0    ,1         ,131072      ,0           ,6.226   ,5.447          ,1.143          
33       ,21     ,127      ,20        ,0    ,1         ,262144      ,0           ,8.198   ,7.023          ,1.167          
33       ,21     ,127      ,20        ,0    ,1         ,524288      ,0           ,12.268  ,9.651          ,1.271          
33       ,22     ,127      ,21        ,0    ,1         ,131072      ,0           ,6.22    ,5.386          ,1.155          
33       ,22     ,127      ,21        ,0    ,1         ,262144      ,0           ,8.302   ,7.022          ,1.182          
33       ,22     ,127      ,21        ,0    ,1         ,524288      ,0           ,12.228  ,9.575          ,1.277          
33       ,23     ,127      ,22        ,0    ,1         ,131072      ,0           ,6.258   ,5.358          ,1.168          
33       ,23     ,127      ,22        ,0    ,1         ,262144      ,0           ,8.148   ,7.049          ,1.156          
33       ,23     ,127      ,22        ,0    ,1         ,524288      ,0           ,12.264  ,9.68           ,1.267          
33       ,24     ,127      ,23        ,0    ,1         ,131072      ,0           ,6.209   ,5.346          ,1.162          
33       ,24     ,127      ,23        ,0    ,1         ,262144      ,0           ,8.266   ,7.061          ,1.171          
33       ,24     ,127      ,23        ,0    ,1         ,524288      ,0           ,12.281  ,9.827          ,1.25           
33       ,25     ,127      ,24        ,0    ,1         ,131072      ,0           ,6.292   ,5.347          ,1.177          
33       ,25     ,127      ,24        ,0    ,1         ,262144      ,0           ,8.144   ,6.965          ,1.169          
33       ,25     ,127      ,24        ,0    ,1         ,524288      ,0           ,12.246  ,9.805          ,1.249          
33       ,26     ,127      ,25        ,0    ,1         ,131072      ,0           ,6.234   ,5.365          ,1.162          
33       ,26     ,127      ,25        ,0    ,1         ,262144      ,0           ,8.161   ,7.091          ,1.151          
33       ,26     ,127      ,25        ,0    ,1         ,524288      ,0           ,12.324  ,9.735          ,1.266          
33       ,27     ,127      ,26        ,0    ,1         ,131072      ,0           ,6.151   ,5.253          ,1.171          
33       ,27     ,127      ,26        ,0    ,1         ,262144      ,0           ,8.236   ,7.184          ,1.146          
33       ,27     ,127      ,26        ,0    ,1         ,524288      ,0           ,12.232  ,9.766          ,1.252          
33       ,28     ,127      ,27        ,0    ,1         ,131072      ,0           ,6.124   ,5.287          ,1.158          
33       ,28     ,127      ,27        ,0    ,1         ,262144      ,0           ,8.176   ,6.946          ,1.177          
33       ,28     ,127      ,27        ,0    ,1         ,524288      ,0           ,12.337  ,9.646          ,1.279          
33       ,29     ,127      ,28        ,0    ,1         ,131072      ,0           ,6.242   ,5.368          ,1.163          
33       ,29     ,127      ,28        ,0    ,1         ,262144      ,0           ,8.103   ,6.951          ,1.166          
33       ,29     ,127      ,28        ,0    ,1         ,524288      ,0           ,12.27   ,9.588          ,1.28           
33       ,3      ,127      ,2         ,0    ,1         ,131072      ,0           ,6.495   ,5.418          ,1.199          
33       ,3      ,127      ,2         ,0    ,1         ,262144      ,0           ,8.382   ,7.029          ,1.193          
33       ,3      ,127      ,2         ,0    ,1         ,524288      ,0           ,12.323  ,9.562          ,1.289          
33       ,30     ,127      ,29        ,0    ,1         ,131072      ,0           ,6.113   ,5.404          ,1.131          
33       ,30     ,127      ,29        ,0    ,1         ,262144      ,0           ,8.127   ,7.033          ,1.155          
33       ,30     ,127      ,29        ,0    ,1         ,524288      ,0           ,12.327  ,9.593          ,1.285          
33       ,30     ,127      ,31        ,0    ,1         ,262144      ,0           ,8.124   ,6.841          ,1.188          
33       ,30     ,127      ,31        ,0    ,1         ,524288      ,0           ,12.306  ,9.621          ,1.279          
33       ,31     ,127      ,30        ,0    ,1         ,262144      ,0           ,9.811   ,8.804          ,1.114          
33       ,31     ,127      ,30        ,0    ,1         ,524288      ,0           ,13.414  ,11.87          ,1.13           
33       ,32     ,127      ,31        ,0    ,1         ,262144      ,0           ,9.776   ,8.666          ,1.128          
33       ,32     ,127      ,31        ,0    ,1         ,524288      ,0           ,13.442  ,12.106         ,1.11           
33       ,4      ,127      ,3         ,0    ,1         ,131072      ,0           ,6.465   ,5.48           ,1.18           
33       ,4      ,127      ,3         ,0    ,1         ,262144      ,0           ,8.427   ,6.847          ,1.231          
33       ,4      ,127      ,3         ,0    ,1         ,524288      ,0           ,12.32   ,9.725          ,1.267          
33       ,5      ,127      ,4         ,0    ,1         ,131072      ,0           ,6.426   ,5.398          ,1.19           
33       ,5      ,127      ,4         ,0    ,1         ,262144      ,0           ,8.366   ,6.881          ,1.216          
33       ,5      ,127      ,4         ,0    ,1         ,524288      ,0           ,12.176  ,9.503          ,1.281          
33       ,6      ,127      ,5         ,0    ,1         ,131072      ,0           ,6.393   ,5.586          ,1.145          
33       ,6      ,127      ,5         ,0    ,1         ,262144      ,0           ,8.325   ,7.03           ,1.184          
33       ,6      ,127      ,5         ,0    ,1         ,524288      ,0           ,12.363  ,9.557          ,1.294          
33       ,62     ,127      ,63        ,0    ,1         ,262144      ,0           ,6.486   ,5.367          ,1.209          
33       ,62     ,127      ,63        ,0    ,1         ,524288      ,0           ,6.548   ,5.301          ,1.235          
33       ,63     ,127      ,62        ,0    ,1         ,262144      ,0           ,6.531   ,5.442          ,1.2            
33       ,63     ,127      ,62        ,0    ,1         ,524288      ,0           ,6.656   ,5.346          ,1.245          
33       ,7      ,127      ,6         ,0    ,1         ,131072      ,0           ,6.511   ,5.634          ,1.156          
33       ,7      ,127      ,6         ,0    ,1         ,262144      ,0           ,8.366   ,7.08           ,1.182          
33       ,7      ,127      ,6         ,0    ,1         ,524288      ,0           ,12.114  ,9.57           ,1.266          
33       ,8      ,127      ,7         ,0    ,1         ,131072      ,0           ,6.339   ,5.592          ,1.134          
33       ,8      ,127      ,7         ,0    ,1         ,262144      ,0           ,8.297   ,6.988          ,1.187          
33       ,8      ,127      ,7         ,0    ,1         ,524288      ,0           ,12.324  ,9.678          ,1.273          
33       ,9      ,127      ,8         ,0    ,1         ,131072      ,0           ,6.418   ,5.587          ,1.149          
33       ,9      ,127      ,8         ,0    ,1         ,262144      ,0           ,8.238   ,6.929          ,1.189          
33       ,9      ,127      ,8         ,0    ,1         ,524288      ,0           ,12.367  ,9.512          ,1.3            
33       ,94     ,127      ,95        ,0    ,1         ,524288      ,0           ,6.582   ,5.355          ,1.229          
33       ,95     ,127      ,94        ,0    ,1         ,524288      ,0           ,6.589   ,5.227          ,1.261          
alignment,branch ,length   ,perc-zero ,pos  ,rand      ,rand-addr   ,sunil1      ,strchr1 ,sunil1/strchr1 
0        ,0      ,16       ,0         ,15   ,1         ,0           ,4.581       ,4.104   ,1.116          
0        ,0      ,16       ,0.1       ,15   ,1         ,0           ,4.577       ,4.14    ,1.105          
0        ,0      ,16       ,0.25      ,15   ,1         ,0           ,4.655       ,4.27    ,1.09           
0        ,0      ,16       ,0.33      ,15   ,1         ,0           ,4.501       ,4.01    ,1.123          
0        ,0      ,16       ,0.5       ,15   ,1         ,0           ,4.586       ,4.215   ,1.088          
0        ,0      ,16       ,0.66      ,15   ,1         ,0           ,4.567       ,4.132   ,1.105          
0        ,0      ,16       ,0.75      ,15   ,1         ,0           ,4.59        ,4.069   ,1.128          
0        ,0      ,16       ,0.9       ,15   ,1         ,0           ,4.537       ,4.198   ,1.081          
0        ,0      ,16       ,1         ,15   ,1         ,0           ,4.581       ,4.232   ,1.083          
0        ,1      ,16       ,0         ,15   ,1         ,0           ,4.563       ,4.303   ,1.06           
0        ,1      ,16       ,0.1       ,15   ,1         ,0           ,4.742       ,4.397   ,1.079          
0        ,1      ,16       ,0.25      ,15   ,1         ,0           ,4.626       ,4.335   ,1.067          
0        ,1      ,16       ,0.33      ,15   ,1         ,0           ,4.652       ,4.146   ,1.122          
0        ,1      ,16       ,0.5       ,15   ,1         ,0           ,4.723       ,4.376   ,1.079          
0        ,1      ,16       ,0.66      ,15   ,1         ,0           ,4.703       ,4.387   ,1.072          
0        ,1      ,16       ,0.75      ,15   ,1         ,0           ,4.707       ,4.446   ,1.059          
0        ,1      ,16       ,0.9       ,15   ,1         ,0           ,4.693       ,4.469   ,1.05           
0        ,1      ,16       ,1         ,15   ,1         ,0           ,4.698       ,4.43    ,1.061          
1        ,0      ,16       ,0         ,15   ,1         ,0           ,4.829       ,4.068   ,1.187          
1        ,0      ,16       ,0.1       ,15   ,1         ,0           ,4.781       ,4.127   ,1.158          
1        ,0      ,16       ,0.25      ,15   ,1         ,0           ,4.68        ,4.172   ,1.122          
1        ,0      ,16       ,0.33      ,15   ,1         ,0           ,4.762       ,4.11    ,1.159          
1        ,0      ,16       ,0.5       ,15   ,1         ,0           ,4.78        ,4.153   ,1.151          
1        ,0      ,16       ,0.66      ,15   ,1         ,0           ,4.639       ,4.308   ,1.077          
1        ,0      ,16       ,0.75      ,15   ,1         ,0           ,4.763       ,4.288   ,1.111          
1        ,0      ,16       ,0.9       ,15   ,1         ,0           ,4.677       ,4.25    ,1.101          
1        ,0      ,16       ,1         ,15   ,1         ,0           ,4.835       ,4.145   ,1.166          
1        ,1      ,16       ,0         ,15   ,1         ,0           ,4.816       ,4.461   ,1.08           
1        ,1      ,16       ,0.1       ,15   ,1         ,0           ,4.852       ,4.473   ,1.085          
1        ,1      ,16       ,0.25      ,15   ,1         ,0           ,4.819       ,4.509   ,1.069          
1        ,1      ,16       ,0.33      ,15   ,1         ,0           ,4.793       ,4.411   ,1.087          
1        ,1      ,16       ,0.5       ,15   ,1         ,0           ,4.829       ,5.012   ,0.963          
1        ,1      ,16       ,0.66      ,15   ,1         ,0           ,4.83        ,4.385   ,1.101          
1        ,1      ,16       ,0.75      ,15   ,1         ,0           ,4.775       ,4.439   ,1.076          
1        ,1      ,16       ,0.9       ,15   ,1         ,0           ,4.811       ,4.383   ,1.098          
1        ,1      ,16       ,1         ,15   ,1         ,0           ,4.909       ,4.485   ,1.095          
alignment,branch ,length   ,perc-zero ,pos  ,rand      ,rand-addr   ,region-size ,sunil1  ,strchr1        ,sunil1/strchr1 
0        ,0      ,16       ,0         ,15   ,1         ,1           ,131072      ,5.076   ,4.56           ,1.113          
0        ,0      ,16       ,0         ,15   ,1         ,1           ,262144      ,5.169   ,4.551          ,1.136          
