
Results For: strcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
5     ,7      ,28   ,127      ,5.439  ,8.027  ,0.678   
5     ,7      ,280  ,127      ,15.981 ,15.089 ,1.059   
5     ,7      ,284  ,127      ,14.452 ,14.985 ,0.964   
5     ,7      ,288  ,127      ,14.349 ,16.219 ,0.885   
5     ,7      ,292  ,127      ,14.311 ,15.861 ,0.902   
5     ,7      ,296  ,127      ,14.367 ,15.598 ,0.921   
5     ,7      ,300  ,127      ,14.354 ,15.709 ,0.914   
5     ,7      ,304  ,127      ,14.344 ,15.618 ,0.918   
5     ,7      ,308  ,127      ,14.292 ,15.705 ,0.91    
5     ,7      ,312  ,127      ,14.105 ,15.661 ,0.901   
5     ,7      ,316  ,127      ,17.164 ,15.316 ,1.121   
5     ,7      ,32   ,127      ,6.564  ,6.791  ,0.967   
5     ,7      ,320  ,127      ,17.03  ,17.137 ,0.994   
5     ,7      ,324  ,127      ,16.991 ,16.256 ,1.045   
5     ,7      ,328  ,127      ,17.002 ,16.358 ,1.039   
5     ,7      ,332  ,127      ,17.04  ,16.155 ,1.055   
5     ,7      ,336  ,127      ,16.996 ,16.234 ,1.047   
5     ,7      ,340  ,127      ,17.077 ,16.305 ,1.047   
5     ,7      ,344  ,127      ,16.667 ,16.142 ,1.033   
5     ,7      ,348  ,127      ,16.537 ,15.853 ,1.043   
5     ,7      ,352  ,127      ,16.592 ,17.941 ,0.925   
5     ,7      ,356  ,127      ,16.64  ,17.035 ,0.977   
5     ,7      ,36   ,127      ,6.598  ,11.056 ,0.597   
5     ,7      ,360  ,127      ,16.556 ,16.678 ,0.993   
5     ,7      ,364  ,127      ,16.563 ,17.196 ,0.963   
5     ,7      ,368  ,127      ,16.527 ,17.057 ,0.969   
5     ,7      ,372  ,127      ,16.566 ,17.078 ,0.97    
5     ,7      ,376  ,127      ,16.448 ,16.692 ,0.985   
5     ,7      ,380  ,127      ,19.858 ,16.865 ,1.178   
5     ,7      ,384  ,127      ,19.822 ,19.118 ,1.037   
5     ,7      ,388  ,127      ,19.777 ,17.698 ,1.117   
5     ,7      ,392  ,127      ,19.73  ,18.312 ,1.077   
5     ,7      ,396  ,127      ,19.728 ,18.388 ,1.073   
5     ,7      ,40   ,127      ,6.532  ,10.992 ,0.594   
5     ,7      ,400  ,127      ,19.727 ,18.656 ,1.057   
5     ,7      ,404  ,127      ,19.633 ,17.91  ,1.096   
5     ,7      ,408  ,127      ,19.206 ,17.887 ,1.074   
5     ,7      ,412  ,127      ,18.011 ,17.356 ,1.038   
5     ,7      ,416  ,127      ,17.899 ,20.341 ,0.88    
5     ,7      ,420  ,127      ,17.864 ,19.043 ,0.938   
5     ,7      ,424  ,127      ,17.982 ,19.028 ,0.945   
5     ,7      ,428  ,127      ,18.027 ,19.09  ,0.944   
5     ,7      ,432  ,127      ,18.052 ,19.098 ,0.945   
5     ,7      ,436  ,127      ,17.986 ,19.028 ,0.945   
5     ,7      ,44   ,127      ,6.426  ,10.22  ,0.629   
5     ,7      ,440  ,127      ,17.926 ,18.915 ,0.948   
5     ,7      ,444  ,127      ,20.773 ,18.188 ,1.142   
5     ,7      ,448  ,127      ,20.815 ,21.269 ,0.979   
5     ,7      ,452  ,127      ,20.717 ,19.866 ,1.043   
5     ,7      ,456  ,127      ,20.763 ,19.868 ,1.045   
5     ,7      ,460  ,127      ,20.724 ,19.921 ,1.04    
5     ,7      ,464  ,127      ,20.763 ,19.96  ,1.04    
5     ,7      ,468  ,127      ,20.674 ,19.946 ,1.037   
5     ,7      ,472  ,127      ,20.206 ,19.963 ,1.012   
