
Results For: stpcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
7     ,1      ,60   ,127      ,7.659  ,9.447  ,0.811   
7     ,1      ,64   ,127      ,8.34   ,9.098  ,0.917   
7     ,1      ,68   ,127      ,8.333  ,10.89  ,0.765   
7     ,1      ,72   ,127      ,8.184  ,10.718 ,0.763   
7     ,1      ,76   ,127      ,8.176  ,11.205 ,0.73    
7     ,1      ,80   ,127      ,8.206  ,10.965 ,0.748   
7     ,1      ,84   ,127      ,7.695  ,10.681 ,0.72    
7     ,1      ,88   ,127      ,7.017  ,10.151 ,0.691   
7     ,1      ,92   ,127      ,7.657  ,8.193  ,0.935   
7     ,1      ,96   ,127      ,8.147  ,8.983  ,0.907   
7     ,2      ,16   ,127      ,5.697  ,7.713  ,0.739   
7     ,5      ,100  ,127      ,8.167  ,10.8   ,0.756   
7     ,5      ,104  ,127      ,8.165  ,10.68  ,0.764   
7     ,5      ,108  ,127      ,8.184  ,10.787 ,0.759   
7     ,5      ,112  ,127      ,8.206  ,10.805 ,0.759   
7     ,5      ,116  ,127      ,8.223  ,10.808 ,0.761   
7     ,5      ,120  ,127      ,7.557  ,10.591 ,0.714   
7     ,5      ,124  ,127      ,9.838  ,8.904  ,1.105   
7     ,5      ,128  ,127      ,9.83   ,11.14  ,0.882   
7     ,5      ,132  ,127      ,9.797  ,12.776 ,0.767   
7     ,5      ,136  ,127      ,9.882  ,12.879 ,0.767   
7     ,5      ,140  ,127      ,9.833  ,12.596 ,0.781   
7     ,5      ,144  ,127      ,9.789  ,12.67  ,0.773   
7     ,5      ,148  ,127      ,9.826  ,12.743 ,0.771   
7     ,5      ,152  ,127      ,8.435  ,12.648 ,0.667   
7     ,5      ,156  ,127      ,12.442 ,9.279  ,1.341   
7     ,5      ,16   ,127      ,5.884  ,8.013  ,0.734   
7     ,5      ,160  ,127      ,12.436 ,11.104 ,1.12    
7     ,5      ,164  ,127      ,12.414 ,11.604 ,1.07    
7     ,5      ,168  ,127      ,12.472 ,11.336 ,1.1     
7     ,5      ,172  ,127      ,12.524 ,11.915 ,1.051   
7     ,5      ,176  ,127      ,12.466 ,11.796 ,1.057   
7     ,5      ,180  ,127      ,12.41  ,11.801 ,1.052   
7     ,5      ,184  ,127      ,11.185 ,11.662 ,0.959   
7     ,5      ,188  ,127      ,13.117 ,9.823  ,1.335   
7     ,5      ,192  ,127      ,12.978 ,11.372 ,1.141   
7     ,5      ,196  ,127      ,13.126 ,11.651 ,1.127   
7     ,5      ,20   ,127      ,5.866  ,7.919  ,0.741   
7     ,5      ,200  ,127      ,13.043 ,11.596 ,1.125   
7     ,5      ,204  ,127      ,13.035 ,11.537 ,1.13    
7     ,5      ,208  ,127      ,13.082 ,11.591 ,1.129   
7     ,5      ,212  ,127      ,13.086 ,11.592 ,1.129   
7     ,5      ,216  ,127      ,11.693 ,11.657 ,1.003   
7     ,5      ,220  ,127      ,13.114 ,10.554 ,1.243   
7     ,5      ,224  ,127      ,13.086 ,11.763 ,1.113   
7     ,5      ,228  ,127      ,12.997 ,11.812 ,1.1     
7     ,5      ,232  ,127      ,13.171 ,11.696 ,1.126   
7     ,5      ,236  ,127      ,13.113 ,11.69  ,1.122   
7     ,5      ,24   ,127      ,5.852  ,7.88   ,0.743   
7     ,5      ,240  ,127      ,13.087 ,11.68  ,1.12    
7     ,5      ,244  ,127      ,13.388 ,11.786 ,1.136   
7     ,5      ,248  ,127      ,12.434 ,11.781 ,1.055   
7     ,5      ,252  ,127      ,15.484 ,12.596 ,1.229   
7     ,5      ,256  ,127      ,15.463 ,13.566 ,1.14    
7     ,5      ,260  ,127      ,15.599 ,13.265 ,1.176   
7     ,5      ,264  ,127      ,15.697 ,13.128 ,1.196   
7     ,5      ,268  ,127      ,15.626 ,13.203 ,1.184   
7     ,5      ,272  ,127      ,15.542 ,13.236 ,1.174   
7     ,5      ,276  ,127      ,15.51  ,13.29  ,1.167   
7     ,5      ,28   ,127      ,5.839  ,8.034  ,0.727   
7     ,5      ,280  ,127      ,13.496 ,13.169 ,1.025   
7     ,5      ,284  ,127      ,14.331 ,13.186 ,1.087   
7     ,5      ,288  ,127      ,14.313 ,14.14  ,1.012   
7     ,5      ,292  ,127      ,14.381 ,13.991 ,1.028   
7     ,5      ,296  ,127      ,14.413 ,13.967 ,1.032   
7     ,5      ,300  ,127      ,14.368 ,13.997 ,1.026   
7     ,5      ,304  ,127      ,14.418 ,14.107 ,1.022   
7     ,5      ,308  ,127      ,14.378 ,14.01  ,1.026   
7     ,5      ,312  ,127      ,13.607 ,13.873 ,0.981   
7     ,5      ,316  ,127      ,16.839 ,14.044 ,1.199   
