
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
1     ,1      ,16   ,10   ,127      ,512  ,20.069 ,19.625 ,1.023   
1     ,1      ,16   ,10   ,127      ,8    ,19.207 ,19.048 ,1.008   
1     ,2      ,16   ,1    ,127      ,128  ,19.582 ,19.45  ,1.007   
1     ,2      ,16   ,1    ,127      ,2    ,20.06  ,19.311 ,1.039   
1     ,2      ,16   ,1    ,127      ,2048 ,20.317 ,19.926 ,1.02    
1     ,2      ,16   ,1    ,127      ,32   ,19.41  ,19.178 ,1.012   
1     ,2      ,16   ,1    ,127      ,512  ,20.264 ,19.994 ,1.013   
1     ,2      ,16   ,1    ,127      ,8    ,19.231 ,19.297 ,0.997   
1     ,6      ,1024 ,1024 ,127      ,128  ,33.485 ,31.614 ,1.059   
1     ,6      ,1024 ,1024 ,127      ,2    ,18.783 ,21.145 ,0.888   
1     ,6      ,1024 ,1024 ,127      ,2048 ,56.378 ,52.37  ,1.077   
1     ,6      ,1024 ,1024 ,127      ,32   ,22.21  ,22.758 ,0.976   
1     ,6      ,1024 ,1024 ,127      ,512  ,42.678 ,41.007 ,1.041   
1     ,6      ,1024 ,1024 ,127      ,8    ,19.401 ,21.261 ,0.913   
1     ,6      ,1024 ,256  ,127      ,128  ,27.325 ,26.806 ,1.019   
1     ,6      ,1024 ,256  ,127      ,2    ,19.625 ,19.737 ,0.994   
1     ,6      ,1024 ,256  ,127      ,2048 ,57.457 ,54.497 ,1.054   
1     ,6      ,1024 ,256  ,127      ,32   ,20.1   ,19.612 ,1.025   
1     ,6      ,1024 ,256  ,127      ,512  ,39.775 ,38.884 ,1.023   
1     ,6      ,1024 ,256  ,127      ,8    ,19.247 ,19.69  ,0.977   
2     ,1      ,16   ,1    ,127      ,128  ,19.555 ,19.37  ,1.01    
2     ,1      ,16   ,1    ,127      ,2    ,19.909 ,18.953 ,1.05    
2     ,1      ,16   ,1    ,127      ,2048 ,20.181 ,19.859 ,1.016   
2     ,1      ,16   ,1    ,127      ,32   ,19.324 ,19.099 ,1.012   
2     ,1      ,16   ,1    ,127      ,512  ,20.271 ,19.791 ,1.024   
2     ,1      ,16   ,1    ,127      ,8    ,19.098 ,19.165 ,0.997   
2     ,2      ,32   ,10   ,127      ,128  ,20.111 ,19.461 ,1.033   
2     ,2      ,32   ,10   ,127      ,2    ,19.477 ,18.72  ,1.04    
2     ,2      ,32   ,10   ,127      ,2048 ,20.619 ,19.893 ,1.036   
2     ,2      ,32   ,10   ,127      ,32   ,18.983 ,18.656 ,1.018   
2     ,2      ,32   ,10   ,127      ,512  ,20.609 ,19.821 ,1.04    
2     ,2      ,32   ,10   ,127      ,8    ,18.955 ,18.685 ,1.014   
2     ,4      ,32   ,1    ,127      ,128  ,20.321 ,19.81  ,1.026   
2     ,4      ,32   ,1    ,127      ,2    ,19.533 ,18.79  ,1.04    
2     ,4      ,32   ,1    ,127      ,2048 ,20.86  ,20.307 ,1.027   
2     ,4      ,32   ,1    ,127      ,32   ,19.074 ,18.769 ,1.016   
2     ,4      ,32   ,1    ,127      ,512  ,20.91  ,20.208 ,1.035   
2     ,4      ,32   ,1    ,127      ,8    ,19.044 ,18.83  ,1.011   
2     ,4      ,512  ,128  ,127      ,128  ,26.26  ,26.745 ,0.982   
2     ,4      ,512  ,128  ,127      ,2    ,18.067 ,19.139 ,0.944   
2     ,4      ,512  ,128  ,127      ,2048 ,37.234 ,38.834 ,0.959   
2     ,4      ,512  ,128  ,127      ,32   ,18.108 ,19.416 ,0.933   
2     ,4      ,512  ,128  ,127      ,512  ,37.443 ,38.305 ,0.977   
2     ,4      ,512  ,128  ,127      ,8    ,18.184 ,19.229 ,0.946   
2     ,4      ,512  ,512  ,127      ,128  ,27.536 ,26.601 ,1.035   
2     ,4      ,512  ,512  ,127      ,2    ,19.027 ,18.958 ,1.004   
2     ,4      ,512  ,512  ,127      ,2048 ,38.146 ,37.191 ,1.026   
2     ,4      ,512  ,512  ,127      ,32   ,19.2   ,19.226 ,0.999   
2     ,4      ,512  ,512  ,127      ,512  ,38.372 ,37.407 ,1.026   
2     ,4      ,512  ,512  ,127      ,8    ,18.75  ,19.038 ,0.985   
2     ,5      ,256  ,1    ,127      ,128  ,26.009 ,25.788 ,1.009   
2     ,5      ,256  ,1    ,127      ,2    ,19.087 ,18.37  ,1.039   
2     ,5      ,256  ,1    ,127      ,2048 ,29.871 ,29.481 ,1.013   
2     ,5      ,256  ,1    ,127      ,32   ,18.494 ,18.352 ,1.008   
2     ,5      ,256  ,1    ,127      ,512  ,29.982 ,29.652 ,1.011   
2     ,5      ,256  ,1    ,127      ,8    ,18.332 ,18.305 ,1.001   
3     ,2      ,256  ,256  ,127      ,128  ,25.579 ,25.91  ,0.987   
3     ,2      ,256  ,256  ,127      ,2    ,18.511 ,18.672 ,0.991   
3     ,2      ,256  ,256  ,127      ,2048 ,30.344 ,29.956 ,1.013   
3     ,2      ,256  ,256  ,127      ,32   ,19.201 ,19.147 ,1.003   
3     ,2      ,256  ,256  ,127      ,512  ,30.56  ,29.764 ,1.027   
3     ,2      ,256  ,256  ,127      ,8    ,18.363 ,18.796 ,0.977   
3     ,2      ,256  ,64   ,127      ,128  ,25.06  ,26.855 ,0.933   
3     ,2      ,256  ,64   ,127      ,2    ,17.762 ,18.949 ,0.937   
3     ,2      ,256  ,64   ,127      ,2048 ,29.816 ,30.364 ,0.982   
3     ,2      ,256  ,64   ,127      ,32   ,17.796 ,19.107 ,0.931   
3     ,2      ,256  ,64   ,127      ,512  ,29.724 ,30.254 ,0.982   
3     ,2      ,256  ,64   ,127      ,8    ,17.723 ,19.257 ,0.92    
